genre1,genre3,imdb_id,passed,type,title,bechdel_id,bechdel_rating,num_votes,runtime_minutes,imdb_rating,year,genre2
Crime,Thriller,tt0059764,Pass,movie,A Study in Terror,2389,3,2047,95,6.5,1965,Mystery
Action,Sci-Fi,tt1650062,Pass,movie,Super 8,2388,3,349332,112,7,2011,Mystery
Crime,Romance,tt0086216,Fail,movie,Rumble Fish,2387,2,33844,94,7.2,1983,Drama
Action,,tt0372588,Fail,movie,Team America: World Police,2386,2,166830,98,7.2,2004,Comedy
Comedy,Romance,tt0057840,Fail,movie,"Americanization of Emily, The",2385,2,5066,115,7.4,1964,Drama
Comedy,Musical,tt0022158,Fail,movie,Monkey Business,2384,1,13432,77,7.5,1931,Family
Comedy,Musical,tt0023027,Fail,movie,Horse Feathers,2383,1,12561,68,7.6,1932,Family
Comedy,Musical,tt0028772,Fail,movie,A Day at the Races,2382,2,13681,111,7.6,1937,Family
Action,Fantasy,tt0339840,Pass,movie,Undead,2381,3,14184,104,5.4,2003,Comedy
Drama,,tt0328538,Pass,movie,Thirteen,2380,3,85234,100,6.8,2003,
Comedy,,tt0196378,Pass,video,Bimbos B.C.,2379,3,157,90,1.8,1990,Horror
Action,Animation,tt0436339,Fail,movie,G-Force,2378,1,45664,88,5.1,2009,Adventure
Comedy,Horror,tt0080711,Pass,movie,Fade to Black,2377,3,4146,102,6,1980,Crime
Drama,,tt1229822,Pass,movie,Jane Eyre,2376,3,86377,120,7.3,2011,Romance
Action,Thriller,tt0046534,Fail,movie,"War of the Worlds, The",2375,1,34912,85,7.1,1953,Sci-Fi
Sci-Fi,,tt0233657,Fail,tvMovie,Epoch,2374,1,2403,96,4.9,2001,Thriller
Sci-Fi,,tt0051951,Fail,movie,"Day the Sky Exploded, The",2373,1,709,82,4.5,1958,
Comedy,,tt0031060,Fail,movie,At the Circus,2372,2,5987,87,6.9,1939,Musical
Crime,Mystery,tt0452623,Pass,movie,Gone Baby Gone,2371,3,267276,114,7.6,2007,Drama
Action,Sci-Fi,tt1270798,Pass,movie,X-Men: First Class,2370,3,674354,131,7.7,2011,Adventure
Drama,Romance,tt0471834,Pass,movie,Nana,2369,3,3671,113,7,2005,Music
Drama,,tt0478304,Fail,movie,"Tree of Life, The",2368,0,174489,139,6.8,2011,Fantasy
Comedy,,tt0075222,Fail,movie,Silent Movie,2367,1,17094,87,6.7,1976,
Drama,,tt0114323,Pass,movie,Safe,2366,3,14676,119,7.2,1995,
Action,Crime,tt0093146,Pass,movie,Hard Ticket to Hawaii,2365,3,4357,96,5,1987,Comedy
Horror,Thriller,tt0780607,Fail,movie,"Signal, The",2364,2,21092,103,6,2007,Sci-Fi
Comedy,Romance,tt0027387,Pass,movie,Born to Dance,2363,3,1635,106,6.7,1936,Musical
Comedy,Romance,tt0026942,Pass,movie,Roberta,2362,3,3249,106,7.1,1935,Musical
Comedy,,tt0097165,Fail,movie,Dead Poets Society,2361,1,464769,128,8.1,1989,Drama
Animation,Drama,tt0405296,Fail,movie,A Scanner Darkly,2360,1,110349,100,7.1,2006,Crime
Drama,,tt0468489,Pass,movie,Half Nelson,2359,3,86598,106,7.2,2006,
Comedy,Romance,tt1486190,Pass,movie,Tamara Drewe',2358,3,21639,107,6.2,2010,Drama
Drama,,tt0896031,Pass,movie,"Loss of a Teardrop Diamond, The",2357,3,2628,102,5.8,2008,Romance
Comedy,,tt1411697,Fail,movie,"Hangover Part 2, The",2356,1,486888,102,6.5,2011,
Biography,History,tt1742683,Fail,tvMovie,Too Big to Fail,2355,1,16954,99,7.3,2011,Drama
Drama,Thriller,tt0120866,Pass,movie,Titus,2354,3,20500,162,7.1,1999,History
Biography,History,tt0097499,Pass,movie,Henry V,2353,3,29593,137,7.5,1989,Drama
Action,War,tt0089881,Fail,movie,Ran,2352,1,122138,162,8.2,1985,Drama
Biography,History,tt0352248,Fail,movie,Cinderella Man,2351,2,184151,144,8,2005,Drama
Comedy,,tt0109504,Pass,movie,Crooklyn,2350,3,10265,115,7,1994,Drama
Drama,,tt0105107,Pass,movie,Passion Fish,2349,3,5542,135,7.4,1992,
Drama,Thriller,tt1086216,Pass,movie,Uncertainty,2348,3,6525,101,5.8,2009,Romance
Drama,,tt0118749,Pass,movie,Boogie Nights,2347,3,256750,155,7.9,1997,
Drama,,tt0175880,Pass,movie,Magnolia,2346,3,305664,188,8,1999,
Drama,Mystery,tt0056869,Pass,movie,"Birds, The",2345,3,183603,119,7.7,1963,Horror
Crime,Horror,tt0046911,Pass,movie,Diabolique,2344,3,64865,117,8.1,1955,Drama
Action,Fantasy,tt0089371,Fail,movie,Mr Vampire (Geung si sin sang),2343,1,3897,96,7.4,1985,Comedy
Crime,,tt1133991,Fail,movie,What Doesn't Kill You,2342,1,12252,100,6.6,2008,Drama
Comedy,,tt0388182,Fail,movie,King of California,2341,1,22850,93,6.6,2007,Drama
Drama,Thriller,tt0343737,Fail,movie,"Good Shepherd, The",2340,0,102143,167,6.7,2006,History
Crime,,tt0473488,Fail,movie,A Guide to Recognizing Your Saints,2339,1,25694,100,7,2006,Drama
Drama,Thriller,tt0059646,Pass,movie,Repulsion,2338,3,52243,105,7.7,1965,Horror
Documentary,,tt1583323,Fail,movie,Steam of Life,2337,0,2523,81,7.9,2010,
Adventure,Family,tt0386117,Fail,movie,Where the Wild Things Are,2336,1,103802,101,6.7,2009,Drama
Drama,,tt0192023,Fail,movie,Finder's Fee,2335,1,2426,100,6.3,2001,Thriller
Adventure,Fantasy,tt0330373,Fail,movie,Harry Potter and the Goblet of Fire,2334,1,599735,157,7.7,2005,Family
Adventure,Fantasy,tt0304141,Pass,movie,Harry Potter and the Prisoner of  Azkaban,2333,3,606290,142,7.9,2004,Family
Adventure,Fantasy,tt0295297,Pass,movie,Harry Potter and the Chamber of Secrets,2332,3,607196,161,7.5,2002,Family
Crime,Mystery,tt0800240,Fail,movie,Deception,2331,1,38970,107,6.1,2008,Drama
Crime,Romance,tt0039694,Fail,movie,"Paradine Case, The",2330,2,11094,125,6.5,1947,Drama
Comedy,,tt1311075,Fail,movie,"Human Resources Manager, The",2329,1,1419,103,6.6,2010,Drama
Biography,Crime,tt1194417,Fail,movie,Casino Jack,2328,1,17208,108,6.2,2010,Comedy
Comedy,,tt0079367,Fail,movie,"Jerk, The",2327,1,56682,94,7.2,1979,
Adventure,History,tt0101465,Fail,movie,Black Robe,2326,1,7020,101,7.1,1991,Drama
Drama,,tt1067583,Fail,movie,Water for Elephants,2325,1,115012,122,6.9,2011,Romance
Crime,Romance,tt0018737,Pass,movie,Pandora's Box (Die Büchse der Pandora),2324,3,10564,109,7.8,1929,Drama
Comedy,,tt0374900,Fail,movie,Napoleon Dynamite,2323,1,212209,96,6.9,2004,
Comedy,Romance,tt0287471,Fail,movie,Late Marriage,2322,2,3292,102,7.2,2001,Drama
Action,Crime,tt1569923,Fail,video,Batman: Under the Red Hood,2321,1,59912,75,8.1,2010,Animation
Drama,Mystery,tt0365376,Pass,movie,A Tale of Two Sisters,2320,3,60821,114,7.2,2003,Horror
Drama,,tt0297884,Pass,movie,Far from Heaven,2319,3,46012,107,7.4,2002,Romance
Comedy,,tt0189584,Fail,movie,"Big Kahuna, The",2318,0,14438,90,6.6,1999,Drama
Adventure,History,tt0072684,Fail,movie,Barry Lyndon,2317,1,162357,185,8.1,1975,Drama
Comedy,Drama,tt0070735,Fail,movie,"Sting, The",2316,1,255212,129,8.3,1973,Crime
Comedy,Thriller,tt0101410,Fail,movie,Barton Fink,2315,1,119084,116,7.7,1991,Drama
Comedy,,tt0091541,Fail,movie,"Money Pit, The",2314,2,55935,91,6.4,1986,
Comedy,Romance,tt0099165,Fail,movie,"Bonfire of the Vanities, The",2313,2,24706,125,5.6,1990,Drama
Action,Fantasy,tt1298650,Fail,movie,Pirates of the Caribbean: On Stranger Tides,2312,1,508223,137,6.6,2011,Adventure
Comedy,,tt0163651,Fail,movie,American Pie,2311,2,396320,95,7,1999,
Drama,,tt1527186,Pass,movie,Melancholia,2310,3,178239,135,7.2,2011,Sci-Fi
Animation,Fantasy,tt0158983,Pass,movie,South Park: Bigger Longer & Uncut,2309,3,201166,81,7.7,1999,Comedy
Drama,,tt0061879,Pass,movie,End of August at the Hotel Ozone,2308,3,584,77,6.7,1966,Sci-Fi
Drama,,tt1405500,Pass,movie,For Colored Girls,2307,3,7661,134,6.2,2010,
Adventure,,tt0049223,Fail,movie,Forbidden Planet,2306,0,48090,98,7.6,1956,Sci-Fi
Drama,,tt1531663,Fail,movie,Everything Must Go,2305,1,50186,97,6.4,2010,
Comedy,,tt0790627,Fail,movie,Brief Interviews With Hideous Men,2304,0,3478,80,5.5,2009,Drama
Action,Sci-Fi,tt0114898,Fail,movie,Waterworld,2303,2,192147,135,6.2,1995,Adventure
Comedy,,tt0089126,Fail,movie,Fandango,2302,0,7877,91,6.7,1985,Drama
Drama,,tt0051036,Fail,movie,Sweet Smell of Success,2301,1,30930,96,8,1957,Film-Noir
Action,Comedy,tt0040379,Fail,movie,"Fuller Brush Man, The",2300,1,572,93,6.9,1948,Adventure
Comedy,,tt0156807,Pass,movie,Mr. Accident,2299,3,1120,89,4.3,2000,
Comedy,,tt0083745,Pass,movie,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",2298,3,4574,109,7.2,1982,Drama
Drama,,tt0417614,Pass,movie,Dreamland,2297,3,2457,88,6.4,2006,
Biography,,tt0099040,Pass,movie,An Angel at My Table,2296,3,7614,158,7.5,1990,Drama
Comedy,,tt0205177,Pass,movie,Kevin & Perry Go Large,2295,3,13274,82,5.7,2000,Music
Comedy,Romance,tt0047437,Pass,movie,Sabrina,2294,3,63495,113,7.6,1954,Drama
Comedy,Music,tt0434124,Pass,movie,Kinky Boots,2293,3,19582,107,7.1,2005,Drama
Action,Crime,tt0421054,Pass,movie,Domino,2292,3,66560,127,5.9,2005,Biography
Drama,,tt0338427,Fail,movie,Shopgirl,2291,2,23939,106,6.3,2005,Romance
Thriller,,tt0421239,Pass,movie,Red Eye,2290,3,118243,85,6.5,2005,
Drama,,tt1403177,Fail,movie,Hesher,2289,1,52003,106,7,2011,
Action,Crime,tt1512235,Fail,movie,Super,2288,1,78911,96,6.7,2010,Comedy
Comedy,,tt0039349,Pass,movie,"Egg and I, The",2287,3,2760,108,7.1,1947,Romance
Drama,,tt0067328,Fail,movie,"Last Picture Show, The",2286,2,46942,118,8,1971,Romance
Comedy,Sport,tt1606392,Pass,movie,Win Win,2285,3,53693,106,7.1,2011,Drama
Drama,,tt0078966,Pass,movie,"China Syndrome, The",2284,3,29577,122,7.4,1979,Thriller
Drama,,tt0064253,Fail,movie,Downhill Racer,2283,0,4735,101,6.4,1969,Sport
Adventure,Drama,tt0078480,Fail,movie,Watership Down,2282,1,35913,91,7.6,1978,Animation
Drama,Sci-Fi,tt0051622,Fail,movie,"Fly, The",2281,2,22706,94,7.1,1958,Horror
Horror,Thriller,tt1591095,Pass,movie,Insidious,2280,3,298306,103,6.8,2010,Mystery
Adventure,,tt0078935,Fail,movie,Cannibal Holocaust,2278,1,54254,95,5.8,1980,Horror
Comedy,,tt0487195,Pass,movie,Bonneville,2277,3,2684,93,6.1,2006,Drama
Drama,,tt1454029,Pass,movie,"Help, The",2276,3,445403,146,8,2011,
Comedy,,tt1411238,Pass,movie,No Strings Attached,2275,3,225360,108,6.2,2011,Romance
Comedy,,tt1104733,Pass,movie,Hamlet 2,2274,3,16941,92,6.3,2008,Music
Drama,,tt1194263,Fail,movie,Get Low,2273,1,23085,103,7,2009,Mystery
Documentary,,tt1515935,Pass,movie,"Lottery, The",2272,3,574,81,6.9,2010,Drama
Action,Thriller,tt1135084,Fail,movie,Takers,2271,1,61629,107,6.2,2010,Crime
Comedy,,tt0396269,Pass,movie,Wedding Crashers,2270,3,347695,119,6.9,2005,Romance
Comedy,Sci-Fi,tt0960890,Pass,movie,Zombie Strippers!,2269,3,18267,94,4.1,2008,Horror
Action,Thriller,tt0295701,Fail,movie,xXx,2268,1,178155,124,5.9,2002,Adventure
Drama,,tt0075148,Fail,movie,Rocky,2267,1,553696,120,8.1,1976,Sport
Comedy,Romance,tt0333766,Pass,movie,Garden State,2266,3,213995,102,7.4,2004,Drama
Action,Thriller,tt1596343,Pass,movie,Fast Five,2265,3,372610,130,7.3,2011,Crime
Comedy,,tt1521848,Pass,movie,Potiche,2264,3,10742,103,6.4,2010,
Comedy,,tt0313737,Pass,movie,Two Weeks Notice,2263,3,116037,101,6.2,2002,Romance
Mystery,,tt0199626,Pass,movie,In the Cut,2262,3,23967,119,5.4,2003,Thriller
Comedy,Music,tt1252380,Pass,tvMovie,Camp Rock 2: The Final Jam,2261,3,18139,97,5.3,2010,Family
Comedy,Romance,tt0464061,Fail,movie,I'm Reed Fish,2260,2,4343,93,5.7,2006,Drama
Drama,,tt1034325,Pass,movie,Phoebe in Wonderland,2259,3,7780,96,7.1,2008,
Comedy,,tt1050002,Pass,movie,My Last Five Girlfriends,2258,3,2017,90,5.7,2009,
Documentary,,tt0951257,Pass,movie,Bi the Way,2257,3,124,85,5.8,2008,
Crime,,tt0040214,Fail,movie,Casbah,2256,1,487,94,6,1948,Musical
Action,Romance,tt0085276,Fail,movie,Breathless,2255,0,9205,100,5.9,1983,Drama
Biography,History,tt1016268,Fail,movie,Enron: The Smartest Guys in the Room,2254,1,18198,110,7.6,2005,Documentary
Comedy,Horror,tt1612774,Pass,movie,Rubber,2253,3,36526,82,5.8,2010,Fantasy
Action,Fantasy,tt0800369,Pass,movie,Thor,2252,3,808033,115,7,2011,Adventure
Drama,,tt0084698,Pass,movie,Smithereens,2251,3,2093,93,6.8,1982,Music
Comedy,Horror,tt0094332,Pass,movie,"Witches of Eastwick, The",2250,3,68072,118,6.6,1987,Fantasy
Comedy,Romance,tt0375063,Pass,movie,Sideways,2249,3,188084,127,7.5,2004,Drama
Comedy,Romance,tt0848542,Pass,movie,Arranged,2248,3,2956,90,7.3,2007,Drama
Comedy,Drama,tt0120780,Fail,movie,Out of Sight,2247,2,90918,123,7,1998,Crime
Drama,,tt0935075,Pass,movie,Rabbit Hole,2246,3,48995,91,7,2010,
Biography,Drama,tt1244754,Pass,movie,Conviction,2245,3,44015,107,7.2,2010,Crime
Action,Drama,tt0094625,Fail,movie,Akira,2244,1,179016,124,8,1988,Animation
Drama,Romance,tt0093191,Fail,movie,Wings of Desire,2243,0,69400,128,8,1987,Fantasy
Action,Thriller,tt0099365,Fail,movie,Darkman,2242,0,62462,96,6.4,1990,Sci-Fi
Comedy,Mystery,tt0083851,Fail,movie,"Draughtsman's Contract, The",2241,2,9914,108,7.3,1982,Drama
Action,Horror,tt0370263,Pass,movie,AVP: Alien vs. Predator,2240,3,193536,101,5.6,2004,Adventure
Drama,Thriller,tt0362478,Pass,movie,"Box, The",2239,3,91168,115,5.6,2009,Mystery
Action,Thriller,tt0120685,Pass,movie,Godzilla,2238,3,190687,139,5.4,1998,Sci-Fi
Drama,Thriller,tt0071315,Fail,movie,Chinatown,2237,2,316346,130,8.2,1974,Mystery
Crime,Mystery,tt0119488,Fail,movie,L.A. Confidential,2236,1,565850,138,8.2,1997,Drama
Comedy,Family,tt0038650,Pass,movie,It's a Wonderful Life,2235,3,440542,130,8.6,1946,Drama
Drama,,tt0255094,Pass,movie,"Circle, The",2234,3,6096,90,7.4,2000,
Comedy,,tt0415978,Pass,movie,Me and You and Everyone We Know,2233,3,36209,91,7.3,2005,Drama
Drama,Romance,tt0041594,Pass,movie,Little Women,2232,3,7371,122,7.3,1949,Family
Drama,Romance,tt0024264,Pass,movie,Little Women,2231,3,6955,115,7.2,1933,Family
Drama,Romance,tt0107822,Pass,movie,"Piano, The",2230,3,85851,121,7.6,1993,Music
Adventure,Sci-Fi,tt0024216,Fail,movie,King Kong,2229,0,83886,100,7.9,1933,Horror
Adventure,Thriller,tt0053125,Fail,movie,North By Northwest,2228,1,318977,136,8.3,1959,Mystery
Drama,War,tt0078788,Fail,movie,Apocalypse Now,2227,0,644498,147,8.4,1979,Mystery
Western,,tt0064116,Fail,movie,Once Upon a Time in the West,2226,1,320721,165,8.5,1968,
Crime,,tt0068646,Fail,movie,"Godfather, The",2224,2,1754495,175,9.2,1972,Drama
Crime,,tt0075314,Fail,movie,Taxi Driver,2223,1,785161,114,8.2,1976,Drama
Drama,,tt0279113,Pass,movie,"Good Girl, The",2222,3,44927,93,6.4,2002,Romance
Comedy,Romance,tt0116191,Pass,movie,Emma,2221,3,38328,120,6.7,1996,Drama
Crime,,tt0112641,Fail,movie,Casino,2220,2,500601,178,8.2,1995,Drama
Drama,,tt0051207,Fail,movie,"Wrong Man, The",2219,1,27892,105,7.4,1956,Film-Noir
Comedy,,tt0093239,Pass,movie,I've Heard the Mermaids Singing,2218,3,1470,81,6.8,1987,Drama
Drama,,tt0102829,Pass,movie,Salmonberries,2216,3,687,95,6.2,1991,
Comedy,,tt0095801,Pass,movie,Bagdad Cafe,2215,3,13708,95,7.4,1987,Drama
Drama,,tt0071115,Pass,movie,Alice Doesn't Live Here Anymore,2214,3,23180,112,7.3,1974,Romance
Biography,Drama,tt0099685,Pass,movie,Goodfellas,2211,3,1102012,146,8.7,1990,Crime
Drama,,tt0110521,Pass,movie,Mina Tannenbaum,2210,3,1033,128,7.2,1994,
Comedy,,tt0110598,Pass,movie,Muriel's Wedding,2209,3,38052,106,7.2,1994,Drama
Comedy,Music,tt0116442,Pass,movie,Grace of my heart,2208,3,3838,116,6.8,1996,Drama
Comedy,,tt0756729,Pass,movie,Year of the dog,2207,3,6339,97,6,2007,Drama
Adventure,Thriller,tt1518812,Fail,movie,Meek's Cutoff,2206,2,13827,104,6.6,2010,Drama
Adventure,Comedy,tt1436562,Fail,movie,Rio,2205,1,220692,96,6.9,2011,Animation
Comedy,Drama,tt0057869,Pass,movie,Band of Outsiders,2204,3,24484,95,7.7,1964,Crime
Drama,,tt1095442,Fail,movie,Goodbye Solo,2203,1,5847,91,7.3,2008,
Biography,History,tt1438216,Pass,movie,Oranges and Sunshine,2202,3,5501,105,7.1,2010,Drama
Adventure,Comedy,tt1411704,Fail,movie,Hop,2201,2,33406,95,5.4,2011,Animation
Comedy,,tt1423894,Pass,movie,Barney's Version,2200,3,24895,134,7.3,2010,Drama
Comedy,,tt0768116,Pass,movie,Hula Girls,2199,3,2099,121,7,2006,Drama
Adventure,Comedy,tt0120623,Pass,movie,A Bug's Life,2198,3,283674,95,7.2,1998,Animation
Drama,Romance,tt0266075,Pass,movie,Memento Mori,2197,3,3402,98,6.4,1999,Horror
Drama,,tt1424797,Fail,movie,J'ai tué ma mère,2196,2,29444,96,7.5,2009,Romance
Horror,,tt1262416,Pass,movie,Scream 4,2195,3,143683,111,6.2,2011,Mystery
Comedy,,tt1334512,Fail,movie,Arthur,2194,2,51686,110,5.7,2011,Romance
Action,,tt0287978,Fail,movie,Daredevil,2193,0,216237,103,5.3,2003,Crime
Drama,,tt1600383,Pass,movie,For 80 Days,2192,3,548,104,7.1,2010,Romance
Crime,Thriller,tt0130827,Pass,movie,Run Lola Run,2191,3,196029,81,7.7,1998,Drama
Comedy,,tt1231583,Fail,movie,Due Date,2190,1,337325,95,6.5,2010,Drama
Comedy,Romance,tt1440292,Fail,movie,Submarine,2189,1,89401,97,7.3,2010,Drama
Drama,War,tt1255953,Pass,movie,Incendies,2188,3,169570,131,8.3,2010,Mystery
Action,Comedy,tt0079336,Pass,movie,"In-Laws, The",2187,3,8626,103,7.3,1979,Adventure
Comedy,Fantasy,tt0059229,Pass,movie,Juliet of the Spirits,2186,3,13402,137,7.6,1965,Drama
Adventure,Fantasy,tt1240982,Fail,movie,Your Highness,2185,1,100357,102,5.5,2011,Comedy
Drama,Thriller,tt0057427,Fail,movie,"Trial, The",2183,1,21027,119,7.7,1962,Mystery
Drama,,tt0108388,Fail,movie,"Trial, The",2182,1,2350,120,6,1993,Thriller
Crime,Film-Noir,tt0037469,Fail,movie,Window in the Window,2181,1,15717,107,7.7,1944,Drama
Drama,Music,tt0101765,Pass,movie,"Double Life of Veronique, The",2180,3,47124,98,7.8,1991,Fantasy
Action,Drama,tt0993842,Pass,movie,Hanna,2179,3,196723,111,6.8,2011,Adventure
Thriller,,tt0473364,Fail,movie,"Heavy, The",2178,0,2126,102,4.9,2010,
Action,Drama,tt1433108,Fail,movie,Faster,2177,0,105937,98,6.4,2010,Crime
Crime,Thriller,tt0119396,Pass,movie,Jackie Brown,2176,3,338709,154,7.5,1997,Drama
Drama,,tt1263750,Pass,movie,Room in Rome,2175,3,23681,107,6.1,2010,Romance
Action,,tt0471041,Fail,movie,Tournament,2174,0,34935,95,6.1,2009,Thriller
Animation,Fantasy,tt0313255,Fail,video,Barbie as Rapunzel,2171,0,6104,84,6.5,2002,Family
Comedy,Romance,tt0758766,Pass,movie,Music and Lyrics,2170,3,101932,104,6.5,2007,Music
Comedy,Romance,tt1179794,Fail,movie,TiMER,2166,2,12798,99,6.5,2009,Drama
Action,Animation,tt1673430,Pass,video,Superman/Batman: Apocalypse,2164,3,26424,78,7.1,2010,Adventure
Comedy,,tt0114682,Pass,movie,"To Wong Foo, Thanks for Everything! Julie Newmar",2163,3,31420,109,6.6,1995,Drama
Sci-Fi,,tt1219289,Fail,movie,Limitless,2162,1,556266,105,7.4,2011,Thriller
Action,Mystery,tt0945513,Fail,movie,Source Code,2161,1,508127,93,7.5,2011,Drama
Fantasy,Mystery,tt0050766,Pass,movie,Night of the Demon,2160,3,13387,95,7.5,1957,Horror
Comedy,Romance,tt0067185,Pass,movie,Harold and Maude,2159,3,76067,91,7.9,1971,Drama
Horror,,tt0047573,Fail,movie,Them!,2158,1,21612,94,7.2,1954,Sci-Fi
Adventure,Fantasy,tt0062711,Pass,movie,Barbarella,2157,3,34388,98,5.9,1968,Comedy
Comedy,,tt0100405,Pass,movie,Pretty Woman,2156,3,312700,119,7.1,1990,Romance
Crime,Mystery,tt1189340,Fail,movie,"Lincoln Lawyer, The",2155,1,229792,118,7.3,2011,Drama
Action,Drama,tt0117603,Pass,movie,Set It Off,2154,3,15902,123,6.9,1996,Crime
Action,Drama,tt0089092,Fail,movie,Enemy Mine,2152,0,46911,108,6.9,1985,Adventure
Action,Sci-Fi,tt0187738,Fail,movie,Blade II,2151,1,212117,117,6.7,2002,Horror
Action,Comedy,tt0090728,Pass,movie,Big Trouble in Little China,2150,3,135360,99,7.3,1986,Adventure
Action,Drama,tt1216487,Pass,movie,"Girl Who Played with Fire, The",2149,3,94395,129,7.2,2009,Crime
Comedy,Music,tt0248845,Pass,movie,Hedwig and the Angry Inch,2148,3,35065,95,7.7,2001,Drama
Drama,,tt0857191,Pass,movie,"Visitor, The",2147,3,42888,104,7.6,2007,
Drama,Thriller,tt1296899,Pass,movie,Wake Wood,2146,3,8337,90,5.5,2011,Horror
Action,Thriller,tt1621429,Fail,video,S.W.A.T.: Firefight,2145,1,10172,89,5.3,2011,Crime
Action,History,tt0053804,Pass,movie,Exodus,2144,3,9691,208,6.7,1960,Drama
Drama,,tt0082096,Fail,movie,Das Boot,2143,0,245239,149,8.3,1981,War
Drama,,tt0081414,Fail,movie,Resurrection,2142,1,2952,103,7.3,1980,Fantasy
Adventure,Comedy,tt0377981,Pass,movie,Gnomeo & Juliet,2141,3,54994,84,5.9,2011,Animation
Comedy,,tt0060086,Fail,movie,Alfie,2140,1,14509,114,7,1966,Drama
Comedy,Romance,tt0118789,Fail,movie,Buffalo '66,2139,1,52669,110,7.5,1998,Drama
Biography,History,tt0127536,Pass,movie,Elizabeth,2138,3,97486,124,7.4,1998,Drama
Comedy,Drama,tt0221889,Pass,movie,Beautiful Creatures,2137,3,3710,86,5.9,2000,Crime
Drama,Romance,tt1152398,Fail,movie,Beastly,2136,1,77257,86,5.6,2011,Fantasy
Fantasy,Mystery,tt1486185,Pass,movie,Red Riding Hood,2135,3,111134,100,5.5,2011,Horror
Comedy,Music,tt1323605,Fail,movie,Suck,2134,1,4785,91,6.1,2009,Horror
Comedy,,tt0149691,Pass,movie,Anywhere But Here,2133,3,17696,114,6.2,1999,Drama
Mystery,,tt0047396,Pass,movie,Rear Window,2132,3,476196,112,8.5,1954,Thriller
Horror,,tt0463854,Pass,movie,28 Weeks Later,2131,3,270487,100,6.9,2007,Sci-Fi
Action,Thriller,tt0389722,Fail,movie,30 Days of Night,2130,2,173410,113,6.6,2007,Horror
Drama,Romance,tt0989757,Fail,movie,Dear John,2129,0,146176,108,6.3,2010,Mystery
Drama,,tt0101811,Pass,movie,Enchanted April,2128,3,6534,95,7.4,1992,
Drama,Romance,tt1235796,Pass,movie,Ondine,2127,3,21105,111,6.8,2009,Mystery
Documentary,,tt1512201,Pass,movie,Last Train Home,2126,3,3573,85,7.7,2009,Drama
Crime,Thriller,tt1343097,Pass,movie,"Girl Who Kicked the Hornets' Nest, The",2125,3,71054,147,7.3,2009,Drama
Comedy,,tt1421051,Pass,movie,Somewhere,2124,3,44554,97,6.3,2010,Drama
Comedy,,tt1478338,Pass,movie,Bridesmaids,2123,3,285565,125,6.8,2011,Romance
Action,,tt1217613,Fail,movie,Battle: Los Angeles,2122,1,178514,116,5.7,2011,Sci-Fi
Comedy,Romance,tt0111797,Pass,movie,Eat Drink Man Woman,2121,3,20436,124,7.8,1994,Drama
Action,Animation,tt1192628,Fail,movie,Rango,2120,1,254794,107,7.2,2011,Adventure
Drama,,tt1020773,Pass,movie,Certified Copy,2119,3,23833,106,7.3,2010,Romance
Biography,,tt1094661,Pass,tvMovie,Coco Chanel,2118,3,3625,139,6.9,2008,Drama
Crime,Romance,tt0466665,Pass,movie,"Architect, The",2117,3,1298,82,5.5,2006,Drama
Drama,,tt0814314,Pass,movie,Seven Pounds,2116,3,298086,123,7.6,2008,
Comedy,Musical,tt0048140,Pass,movie,Guys and Dolls,2115,3,17288,150,7.2,1955,Crime
Comedy,Romance,tt1523483,Pass,movie,Kaboom,2114,3,12985,86,5.7,2010,Mystery
Comedy,Romance,tt0804497,Fail,movie,It's Kind of a Funny Story,2113,1,141591,101,7.1,2010,Drama
Drama,Mystery,tt1391034,Pass,movie,And Soon the Darkness,2112,3,17357,91,5.1,2010,Horror
Comedy,,tt0472205,Fail,movie,Watching the Detectives,2111,1,4663,94,6.3,2007,Romance
Drama,,tt1232838,Pass,movie,Triple Dog,2110,3,4653,95,5.8,2010,Thriller
Comedy,,tt1247662,Pass,movie,"Good Guy, The",2109,3,9380,102,5.8,2009,Romance
Comedy,,tt0296166,Pass,movie,Real Women Have Curves,2108,3,7450,90,6.9,2002,Drama
Drama,,tt0351238,Pass,movie,Distant Lights (Lichter),2107,3,2012,105,7.6,2003,
Drama,,tt0116692,Pass,movie,Beyond Silence (Jenseits der Stille),2106,3,4320,109,7.5,1996,Music
Drama,,tt0768239,Pass,movie,Storm,2105,3,1349,103,6.9,2009,
Action,Drama,tt0063060,Fail,movie,Hellfighters,2104,2,5668,121,6.6,1968,Adventure
Drama,,tt1588875,Fail,movie,How I ended this summer,2103,0,6702,130,7,2010,
Drama,,tt0057495,Fail,movie,Shock Corridor,2102,0,11883,101,7.4,1963,Mystery
